lncRNAs	SRR5816403	SRR5816404	SRR5816405	SRR5816406	SRR5816407	SRR5816409	SRR5816412	SRR5816413	SRR5816414	SRR5816415	SRR5816416	SRR5816417	SRR5816422	SRR5816423	SRR5816424	SRR5816425	SRR5816426	SRR5816427	SRR5816431	SRR5816432	SRR5816433	SRR5816434	SRR5816435	SRR5816436	SRR5816399	SRR5816401	SRR5816402	SRR5816408	SRR5816410	SRR5816411	SRR5816419	SRR5816420	SRR5816421	SRR5816428	SRR5816429	SRR5816430	SRR6002855	SRR6002856	SRR6002857	SRR6002858	SRR6002859	SRR6002860	SRR6002861	SRR6002862	SRR6204755	SRR6204756	SRR7550104	SRR7550105	SRR7550106	SRR7550107	SRR7550108	SRR7550109	SRR7550110	SRR7550111	SRR7550112	SRR7550113	SRR7550114	SRR7550115	SRR7550116	SRR7550117	SRR7550118	SRR7550119	SRR7550120	SRR7550121	SRR7550122	SRR7550123	SRR7550124	SRR7550125	SRR7550126	SRR7550127	SRR8245084	SRR8245085	SRR8245086	SRR8245087	SRR8245088	SRR8245089	SRR8245090	SRR8245091	SRR8245092	SRR8245093	SRR8245094	SRR8245095	SRR8518510	SRR8518511	SRR8518512	SRR8518513	SRR8518514	SRR8518515	SRR10015151	SRR10015152	SRR10015153	SRR10015154	SRR10015155	SRR10015156	SRR10015157	SRR10015158	SRR10015159	SRR10015160	SRR10015161	SRR10015162	SRR10015163	SRR10015164	SRR10015165	SRR10015166	SRR10015167	SRR10015168	ERR5730247	ERR5730248	ERR5730250	ERR5730252	ERR5730254	ERR5730256	ERR5730259	ERR5730261	ERR5730263	ERR5730268	ERR5730270	ERR5730273	ERR5730275	ERR5730277	ERR5730279	ERR5730280	ERR5730282	ERR5730285	ERR5730287	ERR5730208	ERR5730209	ERR5730210	ERR5730211	ERR5730212	ERR5730213	ERR5730214	ERR5730215	ERR5730216	ERR5730217	ERR5730218	ERR5730219	ERR5730220	ERR5730221	ERR5730222	ERR5730223	ERR5730224	ERR5730225	ERR5730226	ERR5730227	ERR5730228	ERR5730229	ERR5730230	ERR5730231	ERR5730232	ERR5730235	ERR5730236	ERR5730237	ERR5730238	ERR5730239	ERR5730240	ERR5730243	ERR5730246	ERR5730233	ERR5730234	ERR5730241	ERR5730242	ERR5730244	ERR5730245	ERR5730249	ERR5730251	ERR5730253	ERR5730255	ERR5730257	ERR5730258	ERR5730260	ERR5730262	ERR5730264	ERR5730265	ERR5730266	ERR5730267	ERR5730269	ERR5730271	ERR5730272	ERR5730274	ERR5730276	ERR5730278	ERR5730281	ERR5730283	ERR5730284	ERR5730286	SRR14120319	SRR14120318	SRR14120317	SRR14120316	SRR13167947	SRR13167945	SRR13167943	SRR13167941	SRR13167939	SRR13167937	SRR13167946	SRR13167944	SRR13167942	SRR13167940	SRR13167938	SRR13167936
BnaA03LNG0009000.1	0.016197	0.016794	0.249889	0.037532	0.621452	0.335295	0.897545	0.035933	0.028429	0.272174	0.032866	0.483019	0.713440	0.024215	0.069054	0.855694	0.069852	0.385073	0.250258	0.213156	0.068763	0.035458	0.028413	0.055540	0.081979	0.186946	0.450166	2.220907	1.889756	0.539040	1.704512	0.645492	0.298363	1.637872	1.235092	0.845346	0.028345	0.801487	0.512722	0.016926	0.036217	0.056397	0.055221	0.014617	0.699789	0.020266	0.633404	0.435946	0.101273	0.084917	0.010059	0.028096	0.104548	0.211447	0.000000	0.311490	0.777306	1.054631	0.010981	1.246578	0.128483	0.287711	0.222959	0.350935	0.588279	0.945497	0.876732	0.803852	0.025400	0.015688	0.027447	1.050108	0.315567	0.005974	0.021596	0.024736	0.115923	0.789398	0.025420	0.238854	0.433154	0.483002	0.058813	0.406025	0.175199	0.235153	0.229468	0.074093	0.632213	0.023954	3.036696	1.794813	0.918579	0.416126	0.742019	4.162107	0.338960	0.058344	0.335622	0.007885	1.697188	0.005817	0.630706	0.717660	4.104175	2.751186	0.019997	0.277942	0.027783	0.270343	0.232338	0.016003	0.230249	0.012991	0.021800	0.008475	0.067916	0.105632	0.179187	0.092471	0.462876	0.054145	0.070820	0.023952	0.007287	0.006339	0.012647	0.013714	0.011990	0.203971	0.008849	0.473441	0.206972	0.014173	0.147011	0.058811	0.015944	0.105277	0.026722	0.297847	0.121132	0.098393	0.007461	0.012000	0.349902	0.019541	0.326215	0.198789	0.172516	0.433137	0.094537	0.281846	0.079676	0.171917	0.105658	0.138441	0.398916	0.014421	0.005280	0.010797	0.020957	0.017197	0.140210	0.016765	0.007458	0.008983	0.089202	0.008420	0.007098	0.011107	0.094980	0.009461	0.183402	0.015079	0.009483	0.045681	0.007468	0.014064	0.066629	0.010125	0.045937	0.024319	0.798360	0.009139	0.025302	0.010793	0.596266	0.345542	0.067347	1.067114	0.597962	0.403600	0.209083	0.026519	0.082762	0.278517	0.427044	0.987737	0.188185	0.650539	0.198932	0.151182
BnaA03LNG0009100.1	0.097146	0.000000	0.132109	0.267894	0.028277	0.000000	0.093948	0.104852	0.029168	0.000000	0.000000	0.000000	0.061832	0.765736	0.229354	0.000000	0.165160	0.000000	0.075290	0.050540	0.083150	0.000000	0.159386	0.029855	0.000000	0.042676	0.040226	0.625883	0.283320	0.090858	0.000000	0.117768	0.095660	0.068736	0.029335	0.000000	0.078603	0.111288	0.230012	0.286954	0.039106	0.063006	0.121829	0.081099	0.054842	0.639114	0.015441	0.010812	0.026762	0.000000	0.000000	0.033598	0.029818	0.030934	0.264308	0.000000	0.085949	0.161247	2.185544	0.633622	0.020541	0.000000	1.151265	0.044633	0.250636	0.151516	0.030921	0.000000	0.000000	0.000000	1.709231	3.063725	2.265729	3.379616	1.389971	0.074207	3.032252	0.113846	0.000000	0.648592	0.354435	0.507146	0.000000	0.163057	0.151920	0.245222	0.053688	0.000000	3.773163	0.000000	0.625344	0.270651	0.407629	0.765357	0.522746	0.183296	1.567788	0.000000	0.063979	0.000000	0.000000	0.000000	3.232919	0.606128	1.203674	0.765272	2.178161	0.723581	1.564762	0.290668	0.122731	0.449536	0.493557	0.729289	0.172552	0.172747	0.114583	1.915119	0.110480	0.376648	0.457673	0.110993	0.971485	0.307070	0.446626	0.798892	0.919670	0.634621	0.044436	0.300692	0.109812	0.082744	0.074330	0.067109	0.068139	1.373945	0.336762	0.317561	0.066420	0.508572	0.069964	0.968535	0.403383	1.159584	0.099514	0.188696	0.767806	0.067254	0.085368	0.173548	0.138735	0.111370	0.278165	0.914669	0.114555	0.087662	0.098633	0.092420	0.356650	0.315834	1.955917	0.073070	0.992566	0.130321	0.282940	0.079655	0.084547	0.089572	1.535229	0.105641	0.834049	0.131845	0.370040	0.030773	0.361799	0.361605	0.295925	0.771489	0.816877	11.638519	0.111569	0.046362	0.644538	0.594504	0.636675	0.087447	0.000000	0.000000	1.581637	1.264339	0.676342	0.565183	2.108103	0.045955	0.145446	0.649844	1.772952	0.463148	0.095811	0.398587	0.257278	1.195476
BnaA03LNG0009200.1	9.532294	8.923093	6.992068	17.752449	19.334530	16.813950	4.771864	9.588264	1.950562	7.910958	7.487211	3.848348	0.656303	0.391667	2.875839	1.716223	5.374034	1.990715	1.163686	0.564298	0.393887	2.034429	3.600592	3.096150	22.645098	21.522547	19.929893	13.123302	5.810736	2.924941	0.452491	1.520805	1.789614	3.342558	8.347988	0.570987	10.917258	10.738808	6.801247	7.468016	12.526169	10.428296	12.657866	5.431447	22.327744	23.545818	0.319754	0.505116	0.000000	0.517025	0.398029	0.280630	0.279386	0.157261	0.432029	0.166176	0.318353	0.081483	0.111269	0.365612	0.061686	0.039379	0.232407	0.075520	0.037927	0.155872	0.253936	0.184777	0.439194	0.461975	0.382902	0.730939	0.282102	0.519409	0.257362	0.045979	0.972917	3.326276	0.372227	0.997973	0.702357	1.234910	7.278208	15.653598	15.694680	32.911263	27.113878	29.407806	10.927861	14.836073	15.927024	14.827787	8.621234	8.919539	9.955675	17.828749	15.348680	10.115812	12.212930	17.558424	19.070587	18.504042	11.600547	7.747750	21.018366	24.520891	6.396513	8.009504	5.298964	3.617474	6.600395	8.137809	3.317873	8.041107	9.522646	4.179067	3.880418	12.014841	5.939273	14.019767	13.069814	7.724772	5.574205	12.078204	9.764873	4.562956	8.136560	9.019801	9.305451	5.520128	8.342432	4.815051	7.164190	8.523831	3.782143	7.813720	9.984838	8.282385	8.378356	5.382040	4.881631	7.101917	11.123631	7.109875	3.186682	2.415351	5.921206	3.968557	7.373349	7.712108	6.349395	3.367317	8.379464	6.432271	6.486833	10.510587	12.387040	7.099833	8.020302	1.709586	11.708598	7.999609	8.022120	8.365811	5.184374	10.754037	4.365733	6.638848	6.003797	9.139194	6.154862	7.339139	6.614956	8.515399	7.168400	8.062063	6.795287	5.054564	6.476058	9.213445	11.132724	7.152946	5.379145	3.335928	9.744990	3.662874	25.743822	27.361883	17.566416	13.164393	9.755146	9.848911	7.280112	9.663980	7.943929	12.774031	11.611394	9.486275	8.016594	10.503454	9.714866	12.932400
BnaA03LNG0009300.1	0.157227	5.721956	1.803478	3.437119	4.949347	2.935747	11.580050	3.277781	9.564222	2.647962	2.723033	3.721082	8.965552	5.169020	2.806559	5.003207	3.867151	4.279041	2.940713	6.811924	8.607768	7.718461	6.281226	5.346971	0.538856	4.284266	8.401576	11.496453	6.671362	11.691570	36.505051	14.039429	6.395249	10.535751	10.108539	19.764126	2.677457	1.683015	1.404682	10.062169	2.436360	2.592145	1.434271	2.395690	2.452412	2.940353	2.521670	1.976671	1.059932	1.010893	0.686700	6.025249	0.827472	0.994635	2.603251	2.226657	5.466253	3.794660	1.652923	5.206058	1.596975	1.333840	2.462934	2.513552	0.828226	2.738163	4.261539	5.018821	0.878394	0.255631	0.514404	0.186919	1.279355	2.079619	0.516831	1.973084	2.072450	0.289244	1.794631	2.458832	0.713988	1.019697	20.037212	34.696140	19.749672	17.777203	25.828640	14.204009	7.973623	5.991086	6.511165	0.563972	2.896356	0.195498	4.908305	0.014530	28.700066	1.084765	3.023501	0.456594	1.753028	36.121666	0.347523	0.310866	0.832174	0.493555	10.182781	3.704925	3.959326	3.957306	19.216166	5.001587	3.432749	2.955083	10.954121	3.213501	2.413446	1.918360	3.344138	3.326331	3.089337	3.328462	3.198685	3.333297	2.739587	3.177143	2.059944	3.063969	2.473027	17.179197	4.619127	18.971115	4.101616	15.969228	3.805572	2.826035	4.179731	9.751113	3.979722	12.846287	4.007817	4.160595	2.748168	4.174859	3.507803	6.365357	6.103038	3.502556	3.399851	5.715596	5.818432	2.966101	4.194093	3.282866	3.263316	7.917716	3.158604	12.782687	2.991882	3.474988	13.380871	3.426365	4.036012	15.414329	2.767149	3.774474	2.891225	4.472926	3.262383	3.496498	7.619216	3.206814	3.453160	4.153642	6.134795	2.672802	3.832625	2.864542	7.842526	16.722750	2.492139	11.915794	2.516261	7.362910	7.165817	8.233720	3.836493	2.302847	2.908013	1.703346	1.745389	2.379472	1.075121	1.142012	2.869112	4.626518	7.853638	3.950251	4.569462	2.530492	2.549866	2.913879
BnaA03LNG0009400.1	0.000000	0.000000	0.035052	0.366320	0.385799	0.000000	0.118850	0.000000	0.145677	0.189407	0.792739	0.972091	0.000000	0.000000	0.150806	0.541741	0.185070	0.018060	0.055678	0.000000	0.078689	0.153448	0.000000	0.196118	1.662870	1.844059	0.749405	4.998552	5.884467	5.422134	16.816908	11.857582	10.046974	6.340193	6.242281	7.641492	0.937968	0.579351	0.000000	0.270225	0.647658	0.174095	0.345057	0.415451	0.276345	0.044494	23.157887	22.634258	35.637814	21.623228	42.663853	29.987288	5.889509	5.764792	28.446077	26.679501	1.241993	1.493653	5.134467	1.159023	36.012833	51.465210	14.317789	15.327547	12.139575	0.066579	0.023685	0.000000	43.528633	43.873627	0.000000	0.000000	0.000000	0.059972	0.000000	0.000000	5.496798	8.737474	7.422442	15.587748	1.523934	15.392730	1.710499	3.185100	1.341692	1.962123	2.991949	0.684861	0.000000	8.448221	6.446878	11.855962	0.032982	0.000000	0.000000	9.867637	0.000000	0.000000	0.000000	11.896957	13.535611	10.309408	0.000000	0.351679	16.050650	15.720849	2.149904	1.712955	1.237132	1.278731	0.429218	2.177681	3.132913	2.968276	3.524249	1.710544	1.514362	0.503327	1.717131	0.180814	1.014753	2.047442	1.695707	0.805164	1.280218	2.034015	2.223859	1.518328	0.959612	1.385680	2.781771	3.098662	2.443040	1.511952	1.821724	1.101918	1.588074	0.761307	1.276627	1.444037	2.032812	0.798303	2.405534	2.451225	2.692882	2.329455	3.807238	2.511617	2.607183	1.811171	1.392956	2.268534	1.980318	1.221669	0.349711	0.044881	1.441527	2.657773	1.722437	1.226997	1.516296	0.653501	2.563358	2.625436	1.042601	1.297033	1.887345	1.593614	0.610907	2.910180	1.193925	3.577128	1.009033	1.524424	0.419590	0.036756	2.030418	2.401903	1.062701	1.622811	0.213533	0.725059	2.017039	0.535884	0.521150	0.578584	7.523159	6.780981	9.898872	11.118788	0.000000	0.000000	0.000000	0.051165	0.000000	0.000000	0.000000	0.000000	0.000000	0.327364	0.000000	0.000000
BnaA03LNG0009500.1	0.142351	0.160276	1.110920	0.936706	0.042433	0.716200	0.585490	0.068854	1.491395	0.594804	0.543551	0.540294	0.895320	0.277247	1.046387	0.538570	1.142358	0.822879	1.230373	0.725888	2.295501	0.630056	0.000000	0.924423	0.738611	0.164856	0.468052	0.000000	0.034049	0.301512	1.074763	0.000000	0.000000	1.184330	0.306456	1.698840	0.000000	0.000000	0.756998	1.333958	0.626037	0.000000	0.831359	0.396587	0.294916	0.000000	0.153829	0.345128	0.183241	0.661032	0.259949	0.493270	0.767233	0.000000	0.251469	0.462098	0.347002	0.118361	0.000000	0.534792	0.095709	0.000000	0.532265	0.000000	0.331793	0.371246	1.073560	0.000000	0.615069	0.769773	1.429520	2.279270	1.418035	1.443606	1.923414	0.994300	0.021092	0.650031	0.781737	1.374201	0.713751	0.961352	0.439904	0.308198	0.576133	0.774836	0.117263	0.314847	2.926145	2.653723	4.709610	2.027508	1.718936	0.149717	0.092006	0.002425	4.721374	4.806994	0.000000	3.584488	3.015170	5.134190	0.233645	0.874273	0.907185	3.388392	0.071986	0.196430	0.803454	0.258114	0.182346	0.785158	0.000000	0.187405	0.000000	0.492920	0.185080	0.000000	0.605126	0.880070	0.622594	0.677709	0.295755	0.739499	0.107370	0.537430	0.000678	0.319522	0.702757	0.197221	0.040774	0.209716	0.297741	0.212109	0.179644	0.733611	0.446238	0.000000	0.122870	0.000000	0.286568	0.000000	0.437158	0.812325	0.000000	0.625018	0.376147	0.308725	0.388959	0.300653	0.065429	0.158437	0.402853	0.170418	0.217468	0.831782	0.868913	0.414485	0.176330	0.160591	0.400054	0.082281	0.117061	0.605471	0.574263	1.226239	0.256150	0.578966	0.245443	0.335966	0.000000	0.166306	0.200639	0.332169	0.047087	0.625871	0.342209	0.000000	0.747335	0.000000	0.571644	0.609031	0.000000	0.959862	1.111219	0.278389	0.006647	0.140408	0.527967	0.369808	0.396819	0.551306	0.021754	1.328623	0.000000	1.186551	1.375329	0.865625	0.000000	1.008420	1.736939	0.000000
BnaA03LNG0009600.1	0.111329	0.157854	0.179065	0.586545	0.108955	0.295162	1.732864	2.092204	2.758499	2.867937	1.213243	1.751480	2.471463	1.048432	3.682880	5.925633	4.068686	4.235933	4.007834	3.141884	4.487258	5.238960	3.015826	5.933219	0.000000	0.518957	0.156763	1.950106	0.751805	2.291899	3.163454	5.037341	5.878629	3.141593	4.364958	2.384645	1.090955	2.615754	0.342471	0.506130	2.246325	0.284746	1.446693	1.777851	0.166589	0.842609	1.613974	0.462184	1.224162	1.555779	1.494387	1.028326	8.502879	1.229954	0.530038	3.603263	8.662062	10.901090	3.649823	0.616224	1.005400	11.191435	1.706742	1.066022	3.199441	12.903082	13.245505	12.880265	0.152195	0.482463	1.895055	1.822963	1.908415	0.698283	2.229763	4.335497	1.857153	0.809963	0.799471	0.749961	1.452439	1.442685	3.133033	0.974690	1.824372	4.094909	11.588298	5.543214	0.000000	0.000000	0.000000	0.591259	0.000000	0.765028	5.960469	2.220607	0.000000	0.000000	3.365936	11.824061	5.012191	1.521463	7.499815	0.889313	0.000000	0.506264	0.371900	1.106672	1.696025	2.293876	1.826769	0.279893	0.061812	1.020004	0.390065	1.599520	2.073314	3.106980	0.325687	1.154085	0.822422	1.120513	0.675912	0.874750	1.624395	0.389255	0.136889	0.604709	2.226069	0.576242	1.963609	1.924547	2.033102	1.253445	0.136656	0.454334	0.000000	0.532270	1.382367	2.293011	1.726297	0.714826	0.195437	0.734441	0.846486	0.931589	0.303503	0.662262	1.362567	0.411472	0.162212	0.655296	1.442301	5.832625	0.166371	0.159492	1.536351	1.954993	0.363475	0.226302	1.644862	1.018129	4.118724	1.342666	1.147939	0.920498	2.758489	2.485070	1.524087	1.461470	2.229715	3.316047	0.291363	0.883492	0.247451	1.083181	3.575862	0.914088	0.982704	1.614282	1.051847	0.676727	2.046722	0.602253	1.196330	0.494296	1.398206	0.264929	0.106230	1.619933	0.533940	0.466270	0.779631	0.189015	0.208999	2.456910	6.961128	1.582788	0.419479	0.175630	0.731985	4.137293
BnaA03LNG0009700.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.418633	6.237973	6.285414	0.000000	0.000000	0.000000	4.502950	4.319607	0.000000	0.000000	0.000000	0.000000	8.269248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.364752	4.390068	4.882675	3.204477	5.472026	2.546648	0.000000	2.972742	3.652326	0.000000	2.647805	0.000000	0.000000	2.039025	1.773026	2.789890	3.450463	1.835510	3.935993	2.893655	2.386176	3.012623	1.902177	0.000000	2.858794	3.427338	0.000000	1.831289	1.280062	0.000000	3.277613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.483722	0.000000	0.000000	6.855023	5.633253	3.948957	5.249741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.390179	0.000000	0.000000	3.103940	0.000000	0.000000	0.000000	5.869478	7.045484	3.054896	3.401249	0.000000	4.015704	0.000000	0.000000	0.000000	4.022582	0.000000	0.000000	0.000000	0.002909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.186089	1.194278	5.025120	5.046319	0.000000	0.000000	0.000000	0.000000	0.000000	3.487421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.252665	4.841100	0.000000	0.000000	4.481035	0.000000	0.000000	0.000000	0.000000	4.782608	0.045081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.114153	0.000000	0.000000	0.000000	0.000000	4.823228	4.165460	3.038405	0.000000	5.862733	0.000000	0.000000	0.000000	3.915076	0.000000	0.000000	4.969779	0.000000	0.000000	0.000000	1.102547	6.400721	0.000000	0.000000	3.573406	0.000000	1.587137	0.000000	0.000000	6.808445	0.000000	4.139992
BnaA03LNG0009800.1	0.379704	0.478044	0.269458	0.655357	0.783118	0.555605	0.915976	1.618414	1.124266	1.064929	0.440144	0.844574	1.637018	0.672632	1.022053	0.779968	1.521028	1.482883	1.165886	0.639293	0.642584	0.762083	0.621656	1.136301	0.449317	0.669553	0.524185	0.678886	1.093241	1.780393	0.620136	1.184729	1.498928	1.448268	1.504005	0.715337	0.312380	0.529684	0.656078	0.626614	0.918414	0.863636	0.434399	0.536954	0.677311	0.766624	0.669971	0.913933	1.035174	0.851785	0.917371	1.194493	1.448220	1.344976	1.086342	1.074476	1.507297	1.476204	1.095677	1.485480	0.944283	1.169452	1.359363	1.198484	1.051113	1.830236	2.255285	1.497841	0.768616	1.164557	1.347252	1.139132	1.917009	1.163895	1.498349	1.765678	1.550744	1.671291	1.957749	1.448850	2.158603	1.337045	0.518055	1.336039	0.904256	0.690930	0.769512	0.488655	0.205195	1.041574	0.000000	0.610660	0.665385	0.166782	0.266146	0.944923	0.000000	0.000000	0.274789	0.309524	0.000000	0.220754	0.428379	0.000000	0.337164	0.474621	1.085560	0.756043	0.574453	1.001564	0.978228	0.857349	0.592258	0.645102	0.906199	0.322616	0.694791	1.478784	1.237853	1.677079	1.476749	1.105721	0.430565	0.811721	0.685576	0.857153	0.607455	0.971452	0.894428	0.857367	0.953247	0.891460	0.947606	0.866600	0.834022	0.878403	0.640532	0.726929	0.917917	0.680844	0.846280	0.417096	0.486015	0.316056	0.517830	0.309583	0.461793	0.455142	0.420519	0.517769	0.548189	0.415831	0.522156	0.469765	0.637965	0.763964	1.255195	1.352635	0.547817	0.551934	0.813584	0.875101	1.048603	1.227846	0.828479	0.709891	0.720545	0.853500	0.485567	0.425807	0.261466	0.556291	0.622736	0.468779	0.663911	0.405073	0.532039	0.587347	1.241095	1.231586	1.105037	1.221541	0.553662	0.594032	0.798106	0.519284	0.336664	0.851799	0.578738	0.759008	1.101382	0.817931	0.447648	0.497048	0.350883	1.228167	1.687249	1.630137	0.499135	0.577430	0.456164	1.184761
BnaA03LNG0009900.1	0.000000	0.000000	0.000000	0.177262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.639948	0.000000	0.000000	0.000000	0.000000	0.000000	1.856311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.870164	0.000000	0.581508	0.000000	1.899206	3.069897	2.080250	3.367961	0.332069	0.803440	1.138857	1.289261	0.648192	1.159417	1.390680	1.147107	1.091071	1.588655	1.840306	3.353956	4.365444	4.053530	4.106539	3.284559	3.535396	3.847223	0.656811	0.772232	0.000000	0.769866	1.322186	1.266816	0.732830	1.794315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.937420	1.734349	0.000000	0.000000	1.166290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.389593	0.000000	0.000000	0.316768	0.000000	0.514246	0.727947	0.000000	1.265077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.636306	0.000000	0.000000	0.000000	0.631851	0.000000	0.836127	3.193662	1.116482	1.761975	0.000000	0.871883	0.000000	0.000000	0.000000	1.492869	0.730748	0.000000	0.000000	1.023610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.258741	0.000000	0.232298	1.378945	4.420584	0.000000	0.000000	0.566601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.882956	0.000000	0.000000	0.000000	0.000000	0.000000	0.732998	0.000000	0.397679	0.000000	0.000000	0.000000	0.000000	2.967023	0.334828	0.000000	0.000000	0.000000	0.000000	0.000000	0.944077	0.000000	1.577917	0.000000	0.000000	0.000000	1.899540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BnaA03LNG0010000.1	1.538111	2.116710	1.124143	0.402923	0.000000	0.910863	0.435421	0.149168	0.058961	0.564500	0.857184	1.546750	0.624375	1.347581	1.262440	0.036060	0.000000	0.563075	0.286263	0.526973	0.336053	1.874715	1.431762	0.463896	0.000000	0.000000	0.024205	0.076611	0.005425	0.000000	0.035650	0.026203	0.009235	0.000000	0.000000	0.000000	0.405991	2.678447	0.918748	0.514251	2.452787	2.685955	1.556779	2.764834	0.000000	0.016083	0.000000	0.008961	0.080802	0.000000	0.014509	0.028830	0.000000	0.019390	0.000000	0.000000	1.066689	0.620457	0.025665	0.747914	0.018622	0.062766	0.000000	0.014366	0.000000	1.029839	1.061297	0.806290	0.000000	0.000000	1.670637	1.702704	1.450624	1.738977	1.581659	0.985819	0.000000	0.016835	0.023132	0.000000	0.033611	0.011388	0.000000	0.014533	0.000000	0.000000	0.000000	0.007215	0.129740	0.000000	0.000000	0.000000	0.007310	0.083093	0.394504	0.043212	0.000000	0.346631	0.316715	0.000000	0.000000	0.000000	0.414986	0.000000	0.000000	0.000000	0.019006	0.000000	0.006480	0.000000	0.016402	0.000000	0.000000	0.000000	0.000000	0.000000	0.030325	0.056434	0.048116	0.102712	0.012162	0.000000	0.000000	0.000000	0.049805	0.006936	0.000000	0.000000	0.000000	0.000000	0.019725	0.008598	0.000000	0.008220	0.000000	0.000000	0.013491	0.012081	0.011834	0.000000	0.000000	0.000000	0.031395	0.027204	0.000000	0.025637	0.039857	0.018217	0.039289	0.000000	0.000000	0.015000	0.017751	0.023335	0.028012	0.000000	0.026228	0.000000	0.010180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002599	0.000000	0.018419	0.000000	0.011594	0.102795	0.000000	0.000000	0.000000	0.000000	0.000000	0.008324	0.000000	0.042679	0.021610	0.000000	0.022101	0.000000	0.022209	0.014588	0.007205	0.063225	0.079687	0.135349	0.000000	0.588111	0.957986	0.777620	1.224019	0.907832	0.412467	0.584052	1.750867	0.704129	2.074303	0.187569	1.379480
BnaA03LNG0010100.1	0.206261	0.464414	1.410825	0.110388	0.206426	0.425647	0.992494	2.450694	1.513031	0.681094	0.124658	1.581092	0.405906	0.859044	0.668511	0.468508	0.790690	0.408579	1.404831	4.870591	1.004441	0.377175	0.315302	0.601820	0.736430	1.142433	1.553292	1.803448	2.020314	4.072814	0.546302	1.310163	1.875033	1.468154	2.877599	0.901969	0.320888	0.503541	0.090993	0.597517	0.304372	0.540657	0.474360	0.584125	1.994956	1.033489	10.955455	9.657196	15.997398	2.476845	3.050507	10.046895	4.697755	5.060445	10.380751	7.700198	4.708586	1.149979	5.118019	3.469322	15.930391	11.228888	12.225191	10.786871	8.051761	3.779352	2.412424	0.964616	7.694726	6.300653	3.228163	1.174454	1.364250	2.038946	1.920835	1.557216	2.744425	2.445842	1.821061	3.091672	2.162489	3.226678	2.334327	2.924873	5.053497	4.634190	3.230369	2.827925	0.307303	0.763042	1.743380	1.246696	0.123402	0.759051	0.856594	1.155530	0.020139	0.625969	0.308702	0.030719	0.103202	0.261995	0.792742	1.501101	2.302863	0.810539	1.301873	1.326527	1.430743	0.866542	1.311992	0.890330	1.848093	1.349947	1.179989	1.085275	0.510898	1.831062	1.778498	1.092441	0.697071	2.012691	2.231806	1.554376	1.191522	0.745432	0.742748	1.105181	0.992348	1.430537	1.047593	1.200793	1.095728	1.409898	0.499304	1.030144	0.596716	1.573967	1.168264	0.581644	0.766380	0.796988	1.002082	0.647922	0.528352	2.111791	1.059820	1.230626	0.972091	0.864116	0.753288	1.756559	0.556319	1.053426	0.813284	1.460701	2.326442	0.591569	0.661250	0.639606	2.710886	2.127150	1.380433	0.786599	1.761239	0.688911	1.297244	0.747741	1.057268	1.282802	1.320235	1.181213	2.367321	0.977901	0.844551	0.544868	0.947763	1.950733	3.409478	2.043430	1.516655	2.032712	0.507412	0.536361	2.136326	1.477209	3.223156	2.102587	3.549705	4.112660	2.927635	1.596376	1.799015	2.387412	1.479871	0.718465	2.005161	1.517818	0.979100	1.839256	1.105934	1.451305
